Bernard ::: Kristen A.	F	ENGLISH
Leunert ::: Franziska	F	GERMAN
Pereira ::: Filipe	M	HISPANIC
Kushner ::: Jake A.	M	ENGLISH
Guthe ::: Hans Jørgen Timm	M	GERMAN
Sadsad ::: Rosemarie	F	ENGLISH
Lutz ::: Beat	M	GERMAN
Spanbauer ::: Trisha L.	F	GERMAN-ENGLISH
Weippert ::: Matthias	M	GERMAN
Nangia ::: Vinay	M	INDIAN
Hossain ::: Md. Iqbal	M	INDIAN
Falcini ::: Federico	M	ITALIAN
Kaartinen ::: Vesa	M	NORDIC
Chen ::: Jenhui	-	CHINESE
Zeng ::: Bo	-	CHINESE
Noetzel ::: Erik	M	NORDIC-GERMAN
Heilbronn ::: Regine	F	GERMAN
Bernardi ::: Luciano	M	ITALIAN
Janssens ::: Lotte	F	DUTCH
Kim ::: Eung-Soo	-	KOREAN
Plotnikov ::: Alexander N.	M	SLAV
Swart ::: E. M.	-	GERMAN
Zorrilla ::: Eric P.	M	FRENCH
Koob ::: George F.	M	ENGLISH-GERMAN
Strübbe ::: Simon	M	DUTCH
Kisa ::: Ozgul	-	TURKISH
Mezei ::: Tibor	M	HUNGARIAN
Anderson ::: David J.	M	ENGLISH
Licht ::: Stuart	M	NORDIC-GERMAN
Vogel ::: Zvi	M	GERMAN-ISRAELI
Carvalho ::: Sandra	F	HISPANIC
Huo ::: Zhi-Bao	-	CHINESE
Wang ::: Guang-Yi	M	CHINESE
Xia ::: Zhao-Fan	M	CHINESE
Xie ::: Chuan-Miao	M	CHINESE
Wen ::: Ge	-	CHINESE
de Groot ::: Jasper H. B.	M	DUTCH
Gritti ::: Angela	F	ITALIAN
Homma ::: Koichi J.	M	JAPANESE
Schouten ::: Maartje CM	F	DUTCH
Cáceres ::: Mónica	F	HISPANIC
Mullen ::: Michael P.	M	ENGLISH
Darak ::: Shrinivas	M	INDIAN
Halsey ::: Lewis G.	M	ENGLISH
Francisco-Fernández ::: Mario	M	HISPANIC
Barrios-de Pedro ::: Sandra	F	HISPANIC
Maccari ::: Stefania	F	ITALIAN
Gil-Arias ::: Alexander	M	HISPANIC
Kang ::: Byoung-Cheorl	M	KOREAN
Henneberg ::: Anja	F	NORDIC-GERMAN
Fahlgren ::: Anna	F	NORDIC
Ward ::: W. Steven	M	ENGLISH
Lee ::: Miriam Chang Yi	F	KOREAN-ENGLISH
Bailey-Wilson ::: Joan E.	F	ENGLISH
Kamimura ::: Manabu	M	JAPANESE
Zimmermann ::: Pascale	F	FRENCH
Tanimoto ::: Yoshimi	-	JAPANESE
Navér ::: Lars	M	INDIAN-NORDIC
Woollard ::: Alison	F	ENGLISH
Rossi ::: Luca	M	ITALIAN
Ruffin ::: Mack T.	M	ENGLISH
Tofanelli ::: Sergio	M	ITALIAN
Chiha ::: Joseph	M	ARAB
Bywater ::: Robert Paul	M	ENGLISH
Farenhorst ::: Marit	F	NORDIC
Ferl ::: Robert J.	M	ENGLISH-GERMAN
Thomas ::: Markus	M	GERMAN
Alvarez-Clare ::: Silvia	F	HISPANIC
Kim ::: Yong-Kab	-	KOREAN
Gaynes ::: Bradley N.	M	ENGLISH
García-Heras ::: Marie-Sophie	F	HISPANIC-FRENCH
Sigurjonsson ::: Olafur Eysteinn	M	NORDIC
Zöllner ::: Frank G.	M	GERMAN
Meyer ::: Morten	M	NORDIC
Vermeulen ::: Cédric	-	DUTCH-FRENCH
Zulkowski ::: Patrick R.	M	GERMAN-ENGLISH
Büntgen ::: Ulf	M	AFRICAN-NORDIC
Ho ::: Simon	M	CHINESE-ENGLISH
Mao ::: Jeremy J.	M	CHINESE-ENGLISH
Seidelin ::: Jakob Benedict	M	NORDIC-GERMAN
Evans ::: Michael N.	M	ENGLISH
Tsitsikas ::: D. A.	-	GREEK
Smith ::: Andrew D.	M	ENGLISH
Xu ::: Hui	-	CHINESE
Thapar ::: Roopa	F	INDIAN
Duan ::: Yong	-	CHINESE
Veggi ::: Luis M.	M	HISPANIC
Laspas ::: P.	-	GREEK
Newton ::: Erica J.	F	ENGLISH
Momot ::: Konstantin I.	M	SLAV
Li ::: Wenzheng	-	CHINESE
Dobner ::: Thomas	M	GERMAN
Kiss ::: Balázs	M	HUNGARIAN
Nieto ::: María L.	-	HISPANIC
van Roy ::: Frans	M	DUTCH
Curval ::: Larissa Gabrielle	F	HISPANIC
Katsantoni ::: Eleni	F	GREEK
Agmon ::: Noam	M	ISRAELI
Akiyama ::: Reiko	F	JAPANESE
Doh ::: Junsang	-	KOREAN
Jatau ::: Bolajoko	F	ISRAELI-AFRICAN
Schemann ::: Michael	M	GERMAN
Yin ::: Da-Chuan	M	CHINESE
Landau ::: Daniel	M	ISRAELI-ENGLISH
Levinger ::: Louis	M	ISRAELI-ENGLISH
Pieczarka ::: Julio Cesar	M	HISPANIC
Liang ::: Wenju	-	CHINESE
Guruprasad ::: Lalitha	F	INDIAN
Bolton ::: Jennifer L.	F	ENGLISH
Nakayama ::: Toshinori	M	JAPANESE
Rønning ::: Bernt	M	KOREAN-NORDIC
Zucolotto ::: Silvana Maria	F	HISPANIC
Pernet ::: Fabrice	M	FRENCH
Cebolla ::: Ausiàs	F	HISPANIC
Heisler ::: Lora K.	F	ENGLISH
Turecki ::: Gustavo	M	HISPANIC
Smith ::: Jennifer N.	F	ENGLISH
Visco ::: Vincenzo	M	ITALIAN
Benso ::: Bruna	F	HISPANIC-ITALIAN
Mavilio ::: Fulvio	M	ITALIAN
Williams ::: Rebecca S.	F	ENGLISH
Salvaris ::: Mathew	M	ENGLISH
Reich ::: Nicholas G.	M	ENGLISH
Trapman ::: Jan	M	DUTCH-ENGLISH
Klein-Hennig ::: Martin	M	GERMAN
Miyake ::: Ayumi	F	JAPANESE
Breitbart ::: Haim	M	ISRAELI
Bockting ::: Claudi L. H.	-	DUTCH
Aubert ::: Alice H.	F	FRENCH
Tomkowicz ::: Brian	M	SLAV-ENGLISH
McCabe ::: Timothy	M	ENGLISH
Kalra ::: Sanjay	M	INDIAN
Boshoff ::: Aileen	F	AFRICAN-ENGLISH
Voysey ::: Merryn	F	ENGLISH
Alvarez ::: M.	-	HISPANIC
Sanders ::: Eduard J.	M	DUTCH
Fernandes ::: Carla F. C.	F	HISPANIC
Stabeli ::: Rodrigo G.	M	HISPANIC
Gershon ::: Timothy R.	M	ENGLISH
Wu ::: Huifeng	-	CHINESE
Liu ::: Xiangdong	-	CHINESE
Lu ::: Yonggen	-	CHINESE
Lu ::: Danqi	-	CHINESE
Lin ::: Haoran	M	CHINESE
Walther ::: Leif Erik	M	NORDIC
Zhou ::: Keyuan	-	CHINESE
Dunemann ::: Frank	M	GERMAN
Amukele ::: Timothy K.	M	AFRICAN-ENGLISH
Schmieder ::: Robert	M	GERMAN
Edwards ::: Robert	M	ENGLISH
Loomis ::: William F.	M	ENGLISH
Carl ::: Christina	F	GERMAN
de Almeida ::: Luís Pereira	-	HISPANIC
Kelly ::: David J.	M	ENGLISH
Gafter ::: Uzi	M	ISRAELI
de Almeida ::: André Martinho	F	HISPANIC-ROMANIAN
Hohwü ::: Lena	F	CHINESE-NORDIC
Kohagura ::: Kentaro	M	JAPANESE
Khumalo ::: N. P.	-	AFRICAN-HISPANIC
Rout ::: Tracy M.	-	INDIAN-ENGLISH
Knierim ::: James J.	M	ENGLISH
Bush ::: Paul C.	M	ENGLISH
Michalski ::: Christoph W.	M	GERMAN
Zhu ::: Bo-feng	-	CHINESE
Pina-Vaz ::: Cidália	F	HISPANIC
Verma ::: Ashutosh	M	INDIAN
Canestrelli ::: Daniele	M	ITALIAN
Hoddinott ::: John	M	ENGLISH
Christensen ::: Hilary B.	-	ENGLISH
Alt ::: Rüdiger	-	ENGLISH
Gong ::: Haibiao	-	CHINESE
Soklaridis ::: Sophie	F	FRENCH
Tai ::: Vicky	F	CHINESE
Chen ::: Albert P.	M	CHINESE-DUTCH
Nakai ::: Yuji	M	JAPANESE
Hintze ::: Sara	F	NORDIC-GERMAN
Lee ::: Jin-Seok	M	KOREAN
Shacklett ::: Barbara L.	F	ENGLISH-ITALIAN
Lisi ::: Giuseppe	M	ITALIAN
Martinson ::: Brian C.	M	ENGLISH
Bibby ::: Kyle	M	ENGLISH
McGloughlin ::: Tim M.	M	ENGLISH
Coffin ::: Phillip Oliver	M	ENGLISH
Ranåker ::: Lynn	-	ENGLISH
Ye ::: Yong	-	CHINESE
Kruger ::: Warren D.	M	GERMAN-AFRICAN
Núñez-Peña ::: María Isabel	F	HISPANIC
Saba ::: Julie D.	F	FRENCH-ITALIAN
Gan ::: Lixia	F	CHINESE
Xie ::: Bin	-	CHINESE
Zammit ::: Peter S.	M	ENGLISH-DUTCH
Zang ::: Wei-Jin	M	CHINESE
Welle ::: Stephen	M	GERMAN
Cristiano ::: Maykon Passos	-	HISPANIC
Greene ::: Stephanie L.	F	ENGLISH
Hjuler Nielsen ::: Morten	M	NORDIC
Guillera-Arroita ::: Gurutzeta	-	HISPANIC
Berman ::: Joan W.	F	ENGLISH-HISPANIC
Fingelkurts ::: Alexander A.	M	NORDIC-GERMAN
Snelling ::: Edward P.	M	ENGLISH
Laclette ::: Juan P.	M	HISPANIC
Takamatsu ::: Daisuke	M	JAPANESE
Coulson ::: Elizabeth J.	F	ENGLISH
Yu ::: A-Yong	-	CHINESE
Brasseur ::: Sophie	F	FRENCH
Chen ::: Changfang	-	CHINESE
Watson ::: Verity	F	ENGLISH
Liao ::: Duan-Fang	-	CHINESE
Donn ::: Rachelle	F	ENGLISH
Ray ::: David W.	M	ENGLISH
Yu ::: Xuan	-	CHINESE
An ::: Xingwei	M	CHINESE
Ming ::: Dong	-	CHINESE
Hayashi ::: Katsuhiro	M	JAPANESE
Humbert ::: Patrick O.	M	FRENCH
Yang ::: Han-Qi	-	CHINESE
Saint-Lary ::: Olivier	M	FRENCH
Nian ::: Hai	-	CHINESE
Yang ::: Cunyi	-	CHINESE
Paolotti ::: Daniela	F	ITALIAN
Fawzy ::: Manal S.	F	ARAB
Toraih ::: Eman A.	F	ARAB
Simonson ::: Thomas	M	ENGLISH-NORDIC
Kim ::: Yu Kyeong	-	KOREAN
Tucker ::: Nicholas P.	M	ENGLISH
Hutchings ::: Matthew I.	M	ENGLISH
Hu ::: Chunhong	-	CHINESE
Li ::: Kangan	-	CHINESE
Lopez-Rios ::: Fernando	M	HISPANIC
Tripathi ::: Abhai K.	-	INDIAN
Shaw ::: Pang-Chui	-	CHINESE
Li ::: Mingjiang	-	CHINESE
Poly ::: Frédéric	-	FRENCH
Gratwicke ::: Brian	M	ENGLISH-GERMAN
Jiang ::: Mulan	-	CHINESE
Gong ::: Yangmin	-	CHINESE
Saavedra ::: Claudia P.	F	HISPANIC
Scott ::: Ethan K.	M	ENGLISH
Trono ::: Didier	M	FRENCH
Sweeney ::: Elizabeth M.	F	ENGLISH
Rathcke ::: Camilla Noelle	F	NORDIC
Trojanowicz ::: Bogusz	-	SLAV
Huentelman ::: Matthew J.	M	ENGLISH
Maurice ::: Madelon M.	F	DUTCH
Minnerup ::: Jens	M	NORDIC
Zhang ::: Shao-Ying	-	CHINESE
Iyengar ::: Vikram K.	M	INDIAN
Choi ::: Haecheon	-	KOREAN
Gupta ::: Neil	M	ENGLISH
Hejblum ::: Gilles	M	FRENCH
Borchelt ::: David R.	M	ENGLISH
Dohms ::: Kimberly M.	F	ENGLISH
Hubbe ::: Mark	M	GERMAN-DUTCH
Simpson ::: Amber L.	F	ENGLISH
Wang ::: Jianmin	-	CHINESE
Vögtle ::: Timo	M	GERMAN
Vélez ::: María Alejandra	F	HISPANIC
Velez-Juarbe ::: Jorge	M	HISPANIC
Srivastava ::: Rakesh K.	M	INDIAN
Mantovani ::: Hilário C.	M	HISPANIC
Afshin ::: Ashkan	M	ARAB
Tang ::: Wenfu	M	CHINESE
Zehnder ::: Ashley M.	-	GERMAN-FRENCH
Hakkak ::: Reza	M	ARAB
Eder ::: Johanna	F	GERMAN
Uchiyama ::: Ikuo	M	JAPANESE
Lu ::: Chin-Song	-	CHINESE
Hsiao ::: Ing-Tsung	-	CHINESE
Harwood ::: Adrian J.	M	ENGLISH
Rodrigues ::: Fernando	M	HISPANIC
McNarry ::: Melitta A.	F	ENGLISH-GERMAN
Li ::: Huang	-	CHINESE
Chin-Dusting ::: Jaye P. F.	-	ENGLISH
Kawamoto ::: Ryuichi	M	JAPANESE
Pierik ::: Frank H.	M	GERMAN
Scanga ::: Sara E.	F	HISPANIC
Lea ::: Toby	M	ENGLISH
Torres-Díaz ::: Cristian	M	HISPANIC
Yan ::: Hao	-	CHINESE
Welsch ::: Ralf	M	GERMAN
Manz ::: Kirsi M.	F	GERMAN-NORDIC
Marcantonio ::: Matteo	M	ITALIAN
Snapp-Childs ::: Winona	F	ENGLISH
Kitreerawutiwong ::: Nithra	-	THAI-INDIAN
Moore ::: David R.	M	ENGLISH
Place ::: Allen	M	ENGLISH
Zohar ::: Yonathan	M	ISRAELI
Carnevali ::: Oliana	F	ITALIAN
Schaller ::: Matthew A.	M	GERMAN
Albers ::: D. J.	-	DUTCH
Lawrence ::: Catherine B.	F	ENGLISH-FRENCH
Trayanova ::: Natalia	F	SLAV
Whittingham ::: Mark J.	M	ENGLISH
Yeh ::: Kai-Wun	M	CHINESE
Lai ::: Zhongxiong	-	CHINESE
Kim ::: Wankyu	-	KOREAN
Mayer ::: Claudine	F	FRENCH
Pechhold ::: Klaus	M	GERMAN
André ::: Patrice	-	GERMAN-FRENCH
Manley ::: Nathan C.	M	ENGLISH
Ogbaga ::: Chukwuma C.	M	AFRICAN-HISPANIC
Clarke ::: Ralph T.	M	ENGLISH
Western ::: David	M	ENGLISH
Hsu ::: Ya-Ling	F	CHINESE
Mshana ::: Gerry	-	AFRICAN
Arulanandam ::: Bernard P.	M	CHINESE-FRENCH
Wong ::: Season	-	ENGLISH-CHINESE
Steegers-Theunissen ::: Régine P. M.	F	DUTCH-INDIAN
Koneff ::: Mark D.	M	ENGLISH
Wang ::: Yi-Ping	-	CHINESE
Dedeoglu ::: Bala Gur	M	TURKISH
A. Whitaker ::: Jennifer	F	ENGLISH
Sho ::: Ri	-	JAPANESE
Emes ::: Richard D.	M	ENGLISH
Urrutia ::: Raul	M	HISPANIC
Klee ::: Eric W.	M	ENGLISH
Luo ::: Dan	M	CHINESE
de Rinaldis ::: Emanuele	M	ITALIAN
Ludwig ::: Robert A.	M	GERMAN-ENGLISH
Schrank ::: Augusto	M	HISPANIC
Meyer ::: Ana-Claire	F	HISPANIC
Haque ::: Rashidul	M	INDIAN-ARAB
Palhares ::: Rafael Melo	M	HISPANIC
Jastrebski ::: Sara F.	F	SLAV
Gershburg ::: Edward	M	ISRAELI-ENGLISH
Daadi ::: Marcel M.	M	FRENCH-ARAB
Sanada ::: Hiromi	F	JAPANESE
Dunham ::: C. Michael	M	ENGLISH
McDonald ::: Thomas V.	M	ENGLISH
Yamashita ::: Momo	-	JAPANESE
Zhao ::: He	-	CHINESE
Dittmer ::: K. E.	-	GERMAN-NORDIC
Odar-Cederlöf ::: Ingegerd	F	NORDIC
Fryckstedt ::: Jessica	F	NORDIC
Preux ::: Pierre-Marie	M	FRENCH
Marn ::: Nina	F	SLAV
Linz ::: Bodo	M	GERMAN
Im ::: Sin-Hyeog	-	KOREAN
Ollendorff ::: Vincent	M	FRENCH
Wasserman ::: Wyeth W.	-	ENGLISH-HISPANIC
Borysov ::: Stanislav S.	M	SLAV
Bao ::: Sujin	F	CHINESE-KOREAN
Lin ::: Jing	-	CHINESE
Marino ::: Maria	F	HISPANIC-ITALIAN
Giubellino ::: Alessio	M	ITALIAN
Pacak ::: Karel	M	SLAV
Ferreira ::: Gabriel Eduardo Melim	M	HISPANIC
Peraçoli ::: Maria T.	F	HISPANIC
Luo ::: Chunling	F	CHINESE
Murrell ::: Wayne	M	ENGLISH
Rositch ::: Anne F.	F	ISRAELI-NORDIC
Zhang ::: Jian-Ting	-	CHINESE
Pavey ::: Louisa	F	ENGLISH
Mano ::: Shoji	M	JAPANESE
Faustmann ::: Pedro Michael	M	GERMAN-HISPANIC
Maliszewska ::: Justyna	F	SLAV
Xing ::: Weirong	-	CHINESE
Hsu ::: Hui-Ling	F	CHINESE
Nishiyama ::: Tomoaki	M	JAPANESE
Hasebe ::: Mitsuyasu	M	JAPANESE
Kurata ::: Tetsuya	M	JAPANESE
Yamamoto ::: Yoshiharu	M	JAPANESE
Huang ::: Huaiqiu	-	CHINESE
Hu ::: Xuchu	-	CHINESE
Tesson ::: Sylvie V. M.	F	FRENCH
Campbell ::: A. Malcolm	M	ENGLISH
Grange ::: Thierry	M	FRENCH
Delsuc ::: Marc-André	-	FRENCH
Korndörfer ::: Martin	M	GERMAN
Seri ::: Marco	M	ITALIAN
Fukuzawa ::: Hideya	M	JAPANESE
Mahajan ::: Tarun	M	INDIAN
Kramer ::: Robin S. S.	-	ENGLISH
Spracklen ::: B. D.	-	ENGLISH-KOREAN
van Bakelen ::: N. B.	-	DUTCH
Sørby ::: Randi	F	HISPANIC-NORDIC
Miranda-Esquivel ::: Daniel Rafael	M	HISPANIC
Andrukhov ::: Oleh	M	SLAV
Rausch-Fan ::: Xiaohui	-	GERMAN-CHINESE
Zein ::: Joe G.	M	ARAB
Milella ::: Marco	M	ITALIAN
Ji ::: Hong-Long	-	CHINESE
Jiang ::: Zhigang	M	CHINESE
Wald ::: Nicholas J.	M	ENGLISH
Kim ::: Kook-Hyung	M	KOREAN
Mulligan ::: Jennifer K.	F	ENGLISH
May ::: Marcus	M	GERMAN-ENGLISH
Rolle ::: Katarzyna	F	GERMAN
Kimura ::: Eiji	M	JAPANESE
Loots ::: Gabriela G.	F	DUTCH-HISPANIC
Zbinden ::: Andrea	F	FRENCH
Carey ::: Jason P.	M	ENGLISH
Karch ::: André	F	GERMAN
Vijayan ::: Ranjit	M	INDIAN
Cai ::: Wei	-	CHINESE
von Holstein ::: Isabella C. C.	F	ITALIAN-GERMAN
Lin ::: Herng-Ching	-	CHINESE
Fernández-Romero ::: José A.	M	HISPANIC
Nothnick ::: Warren B.	M	ENGLISH
Ramsay ::: Sheena E.	F	ENGLISH
Martinez Manzanera ::: Octavio	M	HISPANIC
Katz ::: Daniel Martin	M	HISPANIC
Yan ::: Jianhua	F	CHINESE
García-Lerma ::: J. Gerardo	M	HISPANIC
Gsell ::: Alena S.	F	GERMAN
Pearce ::: Joshua M.	M	ENGLISH
Scholten ::: Lisa	F	DUTCH
Liu ::: Qingyun	-	CHINESE
Assassi ::: Shervin	-	ARAB
Prasad ::: Rajendra	M	INDIAN
Borkow ::: Gadi	M	ISRAELI
Shen ::: Weide	-	CHINESE
Hashizume ::: Masahiro	M	JAPANESE
Latif ::: Najma	F	ARAB
Morales-Ríos ::: Olga	F	HISPANIC
Hu ::: Biru	-	CHINESE
Taimen ::: Pekka	M	NORDIC
Hachiya ::: Akira	-	JAPANESE
Takahashi ::: Kazuo H.	M	JAPANESE
Bashashati ::: Hossein	M	ARAB
Nahmias ::: Clara	F	FRENCH
Chaney ::: Robert A.	M	ENGLISH
Elalouf ::: Jean-Marc	M	FRENCH
de Thoisy ::: Benoit	M	FRENCH
Zheng ::: Xin	-	CHINESE
Andrew ::: Deborah J.	F	ENGLISH
Heller ::: Richard	M	ENGLISH-GERMAN
Xiwen ::: Li	-	CHINESE
Yitao ::: Wang	-	CHINESE
Tamuli ::: Ranjan	M	INDIAN
Li ::: Xiaosong	-	CHINESE
Llinás ::: Manuel	M	HISPANIC
Wen ::: Jianguo	M	CHINESE
Zu ::: Youli	-	CHINESE
Radchuk ::: Volodymyr	M	SLAV
Ma ::: Zhengqiang	-	CHINESE
Wu ::: Wenqi	F	CHINESE
Brookshire ::: E. N. Jack	M	ENGLISH
Ehrenreich ::: Ian M.	M	GERMAN
Tang ::: Li	-	CHINESE
Yu ::: Hong-Jeng	-	CHINESE
Ciuti ::: Simone	M	ITALIAN
Motzkus ::: Dirk	M	GERMAN
van Apeldoorn ::: Aart	M	DUTCH
Pai ::: Ming-Chyi	-	CHINESE
Gideon ::: Nicole	F	NORDIC-GERMAN
Serpell ::: Lucy	F	ENGLISH
Schmidt ::: Steven K.	M	ENGLISH
Visser ::: Olga	F	DUTCH
Zhan ::: Zhan	-	CHINESE
Kim ::: Joung-Hun	M	KOREAN
Gemmati ::: Donato	M	ITALIAN
Mayer ::: Georg	M	GERMAN
Rohr ::: Olivier	M	FRENCH
Centritto ::: Mauro	M	ITALIAN
Friso ::: Simonetta	F	ITALIAN
Oh ::: Juhwan	-	KOREAN
Yoon ::: Jihoon G.	M	KOREAN
Hu ::: Shuijin	-	CHINESE
Huang ::: Hsieh-Chou	-	CHINESE
McDonald ::: Michael P.	M	ENGLISH
Préat ::: Véronique	-	DUTCH-FRENCH
Chiovetto ::: Enrico	M	ITALIAN
Starlinger ::: Patrick	M	GERMAN
Haroun ::: Dalia	F	ARAB
Arenas ::: Daniel J.	M	HISPANIC
Tidemalm ::: Dag	M	NORDIC
Chen ::: Huan	M	CHINESE
Yang ::: Yun-mei	F	CHINESE
Poulain-Godefroy ::: Odile	F	FRENCH
Rockwood ::: Kenneth	M	ENGLISH
Chamberlain ::: Janet	F	ENGLISH
Yao ::: Chun-Hsu	M	CHINESE
Hsieh ::: Bor-Tsung	-	CHINESE
Losey ::: John E.	M	ENGLISH
Zhu ::: Xinqiang	-	CHINESE
Hirasawa ::: Michiru	F	JAPANESE
Blundell ::: Jacqueline	F	ENGLISH
Paquin-Proulx ::: Dominic	M	ENGLISH-FRENCH
Andreatta ::: Massimo	M	ITALIAN
Khan ::: Wajahat Ali	M	ARAB
Amano ::: Shiro	M	JAPANESE
Petersen ::: Petra E.	F	GERMAN-NORDIC
Nyitray ::: László	-	HUNGARIAN
Puhar ::: Andrea	F	GERMAN-ENGLISH
Montecucco ::: Cesare	M	ITALIAN
Conant ::: Gavin C.	M	ENGLISH
Luckert ::: Martin K.	M	GERMAN
Roche ::: Erin A.	F	ENGLISH
Shibuya ::: Naoto	M	JAPANESE
Zimic ::: Mirko	M	SLAV
Guallar ::: Victor	M	HISPANIC
Okamoto ::: Nozomi	F	JAPANESE
van Schaik ::: Jaap	M	DUTCH
Campobello ::: Daniela	F	ITALIAN-HISPANIC
Combosch ::: David J.	M	HISPANIC-FRENCH
Park ::: Chang Min	-	KOREAN
Keam ::: Bhumsuk	-	KOREAN
Young-Kelly ::: Heather	F	ENGLISH
Thomas ::: Muriel	F	FRENCH
Rul ::: Françoise	-	FRENCH
Bernsmeier ::: Christine	F	GERMAN
Kremers ::: Kelseyann S.	F	DUTCH-ENGLISH
Moore ::: Robert J.	M	ENGLISH
Caudle ::: Robert M.	M	ENGLISH
Masuda ::: Atsuhiro	M	JAPANESE
Ruan ::: Wenke	-	CHINESE
Wu ::: Yanhua	-	CHINESE
Erdem ::: Özcan	-	TURKISH
Khalis ::: Mohamed	M	GREEK-ARAB
Blagodatskaya ::: Evgenia	F	SLAV
Pasma ::: Annelieke	F	DUTCH
Åkesson ::: Caroline Piercey	F	NORDIC
Ye ::: Xingqian	-	CHINESE
Zhu ::: Zhaohui	-	CHINESE
Thombs ::: Brett D.	M	ENGLISH
Wu ::: Suhua	F	CHINESE
Freire-Maia ::: Fernanda Bartolomeo	-	HISPANIC
James ::: Katherine M.	F	ENGLISH
Yordanova ::: Juliana	F	SLAV-HISPANIC
Asahara ::: Hiroshi	M	JAPANESE
Rao ::: Sujaya	-	INDIAN
Jung ::: Dong Hyuk	M	KOREAN
Hao ::: Aijun	-	CHINESE
Li ::: Baojie	-	CHINESE
Carberry ::: Josie	F	ENGLISH
Kim ::: Soo-Nyung	-	KOREAN
Dahiya ::: Rajvir	M	INDIAN
Van Bavel ::: Jay J.	M	DUTCH-ENGLISH
Touw ::: Ivo P.	M	DUTCH
Hoogeveen ::: Heleen R.	F	DUTCH
Silveira ::: Patrícia P.	F	HISPANIC
Gidoin ::: Cynthia	F	ENGLISH-FRENCH
Grunwald ::: Martin	M	GERMAN
Häfner ::: Ann-Kathrin	F	GERMAN
Steinhilber ::: Dieter	M	GERMAN
Kierzek ::: Elzbieta	F	SLAV
Astudillo-Rubio ::: Daniela	F	HISPANIC
Leithner ::: Katharina	F	GERMAN
Gillis ::: Todd E.	M	ENGLISH
Ferreras ::: Antonio	M	HISPANIC
Tuñón ::: José	M	ARAB-HISPANIC
Tsai ::: Jer-Chia	-	CHINESE
Hung ::: Chi-Chih	-	CHINESE
Pacella ::: Fernanda	F	ITALIAN
Lucchesi ::: Pamela A.	F	HISPANIC
Levanat ::: Sonja	F	SLAV
Ainalem ::: Marie-Louise	F	FRENCH-ARAB
Ranjith-Kumar ::: C. T.	-	INDIAN-CHINESE
Arrivé ::: Elise	F	FRENCH
Qiu ::: Haibo	M	CHINESE
Patrick ::: Samantha C.	F	ENGLISH
Silva-Sousa ::: Rute	F	HISPANIC
Zhai ::: Qiwei	M	CHINESE
Huang ::: Yiran	-	CHINESE
Zheng ::: Bo	-	CHINESE
Morschhauser ::: Eric M.	M	FRENCH
Varriale ::: Antonio	M	ITALIAN
Swain ::: Peter S.	M	INDIAN-ENGLISH
Shimatani ::: Ichiro Ken	M	JAPANESE
Hviid ::: Lars	M	NORDIC
Casacuberta ::: Elena	F	HISPANIC
Petosa ::: Carlo	M	ITALIAN
Unger ::: Shem D.	M	GERMAN-ARAB
Vatamaniuk ::: Olena K.	F	SLAV
Blackie ::: Laura E. R.	F	ENGLISH
Johnson ::: Bobbi M.	F	ENGLISH
Munro ::: Trent P.	M	ENGLISH
Domínguez-Rodrigo ::: Manuel	M	HISPANIC
Marchitelli ::: Cinzia	F	ITALIAN
Thelma ::: B. K.	-	INDIAN-KOREAN
Lautenschläger ::: Ingmar	M	GERMAN
Iwata ::: Atsushi	M	JAPANESE
Halpin ::: Christina G.	F	ENGLISH
Bagowski ::: Christoph P.	M	GERMAN
Vidarsson ::: Gestur	M	NORDIC
Dittmer ::: Jürgen	-	GERMAN-KOREAN
Nosten ::: François	-	FRENCH
Fay ::: Nicolas	M	FRENCH
Kobayashi ::: Hirokazu	M	JAPANESE
Maruyama ::: Tetsuo	M	JAPANESE
Brattain ::: Michael G.	M	ENGLISH
Werth ::: Victoria P.	F	GERMAN-HISPANIC
Dubot-Pérès ::: Audrey	F	FRENCH
Ramirez ::: Bertha Cecilia	F	HISPANIC
Chevalier ::: Philippe	M	FRENCH
Mitchell ::: Matthew D.	M	ENGLISH
Yun ::: Chae-Ok	-	KOREAN
van Wijk ::: Bernadette C. M.	F	DUTCH
Yu ::: Haiyang	M	CHINESE
Gan ::: Xueqi	-	CHINESE
Lue ::: Ko-Huang	-	CHINESE
Kulik ::: George	M	GERMAN-SLAV
Charlier ::: Johannes	M	FRENCH-DUTCH
Rao ::: Gundimeda Jwala Narasimha	-	INDIAN
Kingsford ::: Carl	M	ENGLISH
Patel ::: Samir H.	M	INDIAN-ENGLISH
Saraheimo ::: Satu	F	NORDIC
Crum-Cianflone ::: Nancy	F	ENGLISH
Ferrer ::: Tania	F	HISPANIC
Lee ::: Dong Young	M	KOREAN
Sempa ::: Joseph B.	M	GERMAN-AFRICAN
Yohannes ::: Elizabeth	F	ENGLISH-AFRICAN
James ::: Judith A.	F	ENGLISH
Tocharus ::: Chainarong	M	THAI
Hung ::: Jui-Hsiang	-	CHINESE
Guo ::: Qi	-	CHINESE
Striedner ::: Gerald	M	GERMAN
Chen ::: Sung-Lang	M	CHINESE
Brodskyn ::: Cláudia	F	HISPANIC
Wootton ::: Sarah K.	F	ENGLISH
Catalá-López ::: Ferrán	M	HISPANIC
Lelong ::: Nicolas	M	FRENCH
Kahiluoto ::: Helena	F	NORDIC
Shimizu ::: Kazunori	M	JAPANESE
Konishi ::: Satoshi	M	JAPANESE
